rank,category,racename,race_id,rider_name,rider_id,points,jpp,date
1,2.NCs,"Course de la Paix U23 - GP Jeseniky, Stage 2 : Bruntal - Cervenohorske sedlo (prov.)",41544,DALBY Simon,32795,0.0,0,2023-06-10
1,2.WT1s,"Critérium du Dauphiné, Stage 6 : Nantua - Crest-Voland (prov.)",41519,ZIMMERMANN Georg,25165,0.0,0,2023-06-09
1,2.PSs,"ZLM Tour, Stage 2 : Schijndel - Buchten (prov.)",41532,MARECZKO Jakub,22713,0.0,0,2023-06-09
1,1.1,GP Kanton Aargau - Gippingen,41472,NYS Thibau,32185,0.0,0,2023-06-09
2,1.1,GP Kanton Aargau - Gippingen,41472,HIRSCHI Marc,26509,0.0,0,2023-06-09
3,1.1,GP Kanton Aargau - Gippingen,41472,BILBAO LOPEZ DE ARMENTIA Pello,17881,0.0,0,2023-06-09
1,2.NCs,"Course de la Paix U23 - GP Jeseniky, Stage 1 : Jesenik - Rymarov (prov.)",41543,GAUTHERAT Pierre,33533,0.0,0,2023-06-09
1,2.WT1s,"Critérium du Dauphiné, Stage 5 : Cormorance-sur-Saône - Salins-les-Bains (prov.)",41518,VINGEGAARD RASMUSSEN Jonas,25740,0.0,0,2023-06-08
1,2.PSs,"ZLM Tour, Stage 1 : Westkapelle - 's-Heerenhoek (prov.)",41531,VANDEVELDE Yentl,32873,0.0,0,2023-06-08
1,2.NCs,"Course de la Paix U23 - GP Jeseniky, Prologue : Jesenik I.T.T. (prov.)",41542,GAUTHERAT Pierre,33533,0.0,0,2023-06-08
1,2.WT1s,"Critérium du Dauphiné, Stage 4 : Cours - Belmont-de-la-Loire I.T.T. (prov.)",41517,BJERG Mikkel,26388,0.0,0,2023-06-07
1,2.PSs,"ZLM Tour, Prologue : Heinkenszand I.T.T. (prov.)",41530,EEKHOFF Nils,26429,0.0,0,2023-06-07
1,2.WT1s,"Critérium du Dauphiné, Stage 3 : Monistrol-sur-Loire - Le Coteau (prov.)",41516,LAPORTE Christophe,19953,0.0,0,2023-06-06
1,2.WT1s,"Critérium du Dauphiné, Stage 2 : Brassac-les-Mines - La Chaise-Dieu (prov.)",41515,ALAPHILIPPE Julian,18610,0.0,0,2023-06-05
1,2.WT1s,"Critérium du Dauphiné, Stage 1 : Chambon-sur-Lac - Chambon-sur-Lac (prov.)",41514,LAPORTE Christophe,19953,0.0,0,2023-06-04
1,1.PS,Brussels Cycling Classic,41470,DEMARE Arnaud,16653,0.0,0,2023-06-04
2,1.PS,Brussels Cycling Classic,41470,LUND ANDRESEN Tobias,31657,0.0,0,2023-06-04
3,1.PS,Brussels Cycling Classic,41470,MEEUS Jordi,26421,0.0,0,2023-06-04
4,1.PS,Brussels Cycling Classic,41470,GIRMAY HAILU Biniam,29474,0.0,0,2023-06-04
5,1.PS,Brussels Cycling Classic,41470,VAN GESTEL Dries,21952,0.0,0,2023-06-04
6,1.PS,Brussels Cycling Classic,41470,VENTURINI Clément,21428,0.0,0,2023-06-04
7,1.PS,Brussels Cycling Classic,41470,LOUVEL Matis,29982,0.0,0,2023-06-04
8,1.PS,Brussels Cycling Classic,41470,VAN ASBROECK Tom,18504,0.0,0,2023-06-04
9,1.PS,Brussels Cycling Classic,41470,BEULLENS Cédric,25580,0.0,0,2023-06-04
10,1.PS,Brussels Cycling Classic,41470,GEE Derek,26869,0.0,0,2023-06-04
1,NC5,National Championships Trinidad and Tobago (Couva) R.R. (prov.),41479,BURNETTE Maurice,30594,0.0,0,2023-06-04
1,NCT5,National Championships Guatemala (Chimaltenango) I.T.T.,41634,RODAS OCHOA Manuel Oseas,3382,0.0,0,2023-06-04
1,1.1,Heistse Pijl,41468,KOOIJ Olav,30643,0.0,0,2023-06-03
2,1.1,Heistse Pijl,41468,MEEUS Jordi,26421,0.0,0,2023-06-03
3,1.1,Heistse Pijl,41468,GHYS Robbe,26266,0.0,0,2023-06-03
1,NCT5,National Championships Trinidad and Tobago (Wallerfield) I.T.T.,41480,CAMPBELL Akil,24828,0.0,0,2023-06-03
1,NCT5,National Championships Honduras (Lamani) I.T.T. (prov.),41478,CASTILLO VINDEL Cesar Augusto,32526,0.0,0,2023-06-03
1,1.1,Giro dell'Appennino,41466,HIRSCHI Marc,26509,0.0,0,2023-06-02
2,1.1,Giro dell'Appennino,41466,RODRIGUEZ MARTIN Cristian,24102,0.0,0,2023-06-02
3,1.1,Giro dell'Appennino,41466,MULUBRHAN Henok,28186,0.0,0,2023-06-02
1,1.1,Mercan'Tour Classic Alpes-Maritimes,41333,CARAPAZ MONTENEGRO Richard Antonio,21342,0.0,0,2023-05-30
2,1.1,Mercan'Tour Classic Alpes-Maritimes,41333,GALL Felix,26383,0.0,0,2023-05-30
3,1.1,Mercan'Tour Classic Alpes-Maritimes,41333,VAN EETVELT Lennert,32225,0.0,0,2023-05-30
1,2.PS,"Tour of Norway, General classification",41436,TULETT Ben,30630,0.0,0,2023-05-29
2,2.PS,"Tour of Norway, General classification",41436,SHEFFIELD Magnus,31598,0.0,0,2023-05-29
3,2.PS,"Tour of Norway, General classification",41436,NYS Thibau,32185,0.0,0,2023-05-29
4,2.PS,"Tour of Norway, General classification",41436,VALTER Attila,27198,0.0,0,2023-05-29
5,2.PS,"Tour of Norway, General classification",41436,KAMP Alexander,19391,0.0,0,2023-05-29
6,2.PS,"Tour of Norway, General classification",41436,HERREGODTS Rune,28392,0.0,0,2023-05-29
7,2.PS,"Tour of Norway, General classification",41436,HOLTER Aadne,30167,0.0,0,2023-05-29
8,2.PS,"Tour of Norway, General classification",41436,VACEK Mathias,31713,0.0,0,2023-05-29
9,2.PS,"Tour of Norway, General classification",41436,JOHANNESSEN Tobias Halland,31567,0.0,0,2023-05-29
10,2.PS,"Tour of Norway, General classification",41436,BRENNER Marco,31323,0.0,0,2023-05-29
1,2.PSs,"Tour of Norway, Stage 3 : Stavanger - Stavanger",41433,KRISTOFF Alexander,4179,0.0,0,2023-05-29
1,1.1,Ronde van Limburg,41334,THIJSSEN Gerben,27085,0.0,0,2023-05-29
2,1.1,Ronde van Limburg,41334,EWAN Caleb,19651,0.0,0,2023-05-29
3,1.1,Ronde van Limburg,41334,ANIOLKOWSKI Stanislaw,24940,0.0,0,2023-05-29
0,GT2c,Correctie Giro dragen leiderstrui,13,ROGLIC Primoz,20719,-2,0,2023-05-29
0,GT2c,Correctie dragen jongerentrui,-1,ALMEIDA João,26482,-1.2,0,2023-05-29
0,GT2c,Correctie dragen sprinttrui,41371,MILAN Jonathan,29359,-4,0,2023-05-29
0,GT2c,Correctie dragen bergtrui,41372,PINOT Thibaut,13080,-1.8,0,2023-05-29
1,GT2,"Giro dItalia, General classification",41370,ROGLIC Primoz,20719,0.0,0,2023-05-28
2,GT2,"Giro dItalia, General classification",41370,THOMAS Geraint,3891,0.0,0,2023-05-28
3,GT2,"Giro dItalia, General classification",41370,ALMEIDA Joao Pedro Gonçalves,26482,0.0,0,2023-05-28
4,GT2,"Giro dItalia, General classification",41370,CARUSO Damiano,6177,0.0,0,2023-05-28
5,GT2,"Giro dItalia, General classification",41370,PINOT Thibaut,13080,0.0,0,2023-05-28
6,GT2,"Giro dItalia, General classification",41370,ARENSMAN Thymen,27716,0.0,0,2023-05-28
7,GT2,"Giro dItalia, General classification",41370,DUNBAR Eddie,23765,0.0,0,2023-05-28
8,GT2,"Giro dItalia, General classification",41370,LEKNESSUND Andreas,27653,0.0,0,2023-05-28
9,GT2,"Giro dItalia, General classification",41370,KÄMNA Lennard,23427,0.0,0,2023-05-28
10,GT2,"Giro dItalia, General classification",41370,DE PLUS Laurens,24106,0.0,0,2023-05-28
11,GT2,"Giro dItalia, General classification",41370,RUBIO REYES Einer Augusto,27024,0.0,0,2023-05-28
12,GT2,"Giro dItalia, General classification",41370,VAN WILDER Ilan,29828,0.0,0,2023-05-28
13,GT2,"Giro dItalia, General classification",41370,BUITRAGO SANCHEZ Santiago,29699,0.0,0,2023-05-28
14,GT2,"Giro dItalia, General classification",41370,KUSS Sepp,25653,0.0,0,2023-05-28
15,GT2,"Giro dItalia, General classification",41370,PARET-PEINTRE Aurélien,24110,0.0,0,2023-05-28
1,GT2s,"Giro dItalia, Stage 21 : Roma - Roma",41369,CAVENDISH Mark,3448,0.0,0,2023-05-28
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 21 : Roma - Roma",41369,Roglic Primoz,20719,0.0,0,2023-05-28
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 21 : Roma - Roma",41369,Almeida Joao,26482,0.0,0,2023-05-28
-2,GT2s,"Puntentrui na Giro dItalia, Stage 21 : Roma - Roma",41369,Milan Jonathan,29359,0.0,0,2023-05-28
-3,GT2s,"Bergtrui na Giro dItalia, Stage 21 : Roma - Roma",41369,Pinot Thibaut,13080,0.0,0,2023-05-28
1,GT2r,"Giro dItalia, Points classification",41371,MILAN Jonathan,29359,0.0,0,2023-05-28
1,GT2r,"Giro dItalia, Mountains classification",41372,PINOT Thibaut,13080,0.0,0,2023-05-28
1,2.PS,"Boucles de la Mayenne, General classification",41429,LAZKANO LOPEZ Oier,30595,0.0,0,2023-05-28
2,2.PS,"Boucles de la Mayenne, General classification",41429,DEMARE Arnaud,16653,0.0,0,2023-05-28
3,2.PS,"Boucles de la Mayenne, General classification",41429,ZINGLE Axel,31263,0.0,0,2023-05-28
4,2.PS,"Boucles de la Mayenne, General classification",41429,OLIVEIRA Ivo Emanuel Alves,25513,0.0,0,2023-05-28
5,2.PS,"Boucles de la Mayenne, General classification",41429,MENTEN Milan,24180,0.0,0,2023-05-28
6,2.PS,"Boucles de la Mayenne, General classification",41429,HINDSGAUL MADSEN Jacob,29275,0.0,0,2023-05-28
7,2.PS,"Boucles de la Mayenne, General classification",41429,DUJARDIN Sandy,28583,0.0,0,2023-05-28
8,2.PS,"Boucles de la Mayenne, General classification",41429,COSNEFROY Benoît,24189,0.0,0,2023-05-28
9,2.PS,"Boucles de la Mayenne, General classification",41429,NORSGAARD JØRGENSEN Mathias,24924,0.0,0,2023-05-28
10,2.PS,"Boucles de la Mayenne, General classification",41429,VENTURINI Clément,21428,0.0,0,2023-05-28
1,2.PSs,"Tour of Norway, Stage 2 : Valle - Stavanger",41432,NYS Thibau,32185,0.0,0,2023-05-28
1,2.PSs,"Boucles de la Mayenne, Stage 3 : Montsûrs - Laval",41428,DE KLEIJN Arvid,22596,0.0,0,2023-05-28
1,2.1,"Tour of Japan, General classification",41406,EARLE Nathan,9734,0.0,0,2023-05-28
2,2.1,"Tour of Japan, General classification",41406,DYBALL Benjamin,13059,0.0,0,2023-05-28
3,2.1,"Tour of Japan, General classification",41406,OKA Atsushi,22763,0.0,0,2023-05-28
1,2.1s,"Tour of Japan, Stage 7 : Tokyo - Tokyo",41452,KUBOKI Kazushige,9828,0.0,0,2023-05-28
1,NC5,National Championships Panama (Chitré) R.R.,41623,LORENZO Randish Abdul,26111,0.0,0,2023-05-28
1,2.NC,"Orlen Nations GP, General classification",41424,GLIVAR Gal,31800,0.0,0,2023-05-28
2,2.NC,"Orlen Nations GP, General classification",41424,PIGANZOLI Davide,32232,0.0,0,2023-05-28
3,2.NC,"Orlen Nations GP, General classification",41424,WILKSCH Hannes,30739,0.0,0,2023-05-28
4,2.NC,"Orlen Nations GP, General classification",41424,VAN DER LEE Jardi Christiaan,35121,0.0,0,2023-05-28
5,2.NC,"Orlen Nations GP, General classification",41424,LABROSSE Jordan,32706,0.0,0,2023-05-28
6,2.NC,"Orlen Nations GP, General classification",41424,MORGADO Antonio Tomas,34222,0.0,0,2023-05-28
7,2.NC,"Orlen Nations GP, General classification",41424,HUBY Antoine,30120,0.0,0,2023-05-28
8,2.NC,"Orlen Nations GP, General classification",41424,RONDEL Mathys,34305,0.0,0,2023-05-28
9,2.NC,"Orlen Nations GP, General classification",41424,BLACKMORE Joseph,34973,0.0,0,2023-05-28
10,2.NC,"Orlen Nations GP, General classification",41424,HAJEK Alexander,33111,0.0,0,2023-05-28
1,2.NCs,"Orlen Nations GP, Stage 5 : Sanok - Hotel Arlamow",41423,MORGADO Antonio Tomas,34222,0.0,0,2023-05-28
1,GT2s,"Giro dItalia, Stage 20 : Tarvisio - Monte Lussari (prov.)",41368,ROGLIC Primoz,20719,0.0,0,2023-05-27
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 20 : Tarvisio - Monte Lussari (prov.)",41368,Roglic Primoz,20719,0.0,0,2023-05-27
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 20 : Tarvisio - Monte Lussari (prov.)",41368,Almeida Joao,26482,0.0,0,2023-05-27
-2,GT2s,"Puntentrui na Giro dItalia, Stage 20 : Tarvisio - Monte Lussari (prov.)",41368,Milan Jonathan,29359,0.0,0,2023-05-27
-3,GT2s,"Bergtrui na Giro dItalia, Stage 20 : Tarvisio - Monte Lussari (prov.)",41368,Pinot Thibaut,13080,0.0,0,2023-05-27
1,GT2j,Jongerentrui Giro,13,Almeida Joao,26482,2,0,2023-05-28
1,2.PSs,"Tour of Norway, Stage 1 : Jondal - Hovden (prov.)",41431,TEUNISSEN Mike,19165,0.0,0,2023-05-27
1,2.PSs,"Boucles de la Mayenne, Stage 2 : Saint-Berthevin - Meslay-du-Maine (prov.)",41427,DEMARE Arnaud,16653,0.0,0,2023-05-27
1,2.1,"Tour of Estonia, General classification (prov.)",41439,WALLIN Rasmus Bøgh,24563,0.0,0,2023-05-27
2,2.1,"Tour of Estonia, General classification (prov.)",41439,MALMBERG Matias Gunnar,30287,0.0,0,2023-05-27
3,2.1,"Tour of Estonia, General classification (prov.)",41439,VAHTRA Norman,24200,0.0,0,2023-05-27
1,1.1,Van Merksteijn Fences Classic (prov.),41621,EWAN Caleb,19651,0.0,0,2023-05-27
2,1.1,Van Merksteijn Fences Classic (prov.),41621,MERLIER Tim,17988,0.0,0,2023-05-27
3,1.1,Van Merksteijn Fences Classic (prov.),41621,THIJSSEN Gerben,27085,0.0,0,2023-05-27
1,2.1s,"Tour of Estonia, Stage 2 : Tartu GP (prov.)",41438,WALLIN Rasmus Bøgh,24563,0.0,0,2023-05-27
1,2.1s,"Tour of Japan, Stage 6 : Sagamihara - Sagamihara (prov.)",41451,LAMPERTI Luke,31833,0.0,0,2023-05-27
1,2.NCs,"Orlen Nations GP, Stage 4 : Bukovina Resort - Nowy Sacz (prov.)",41422,DONALDSON Robert,32179,0.0,0,2023-05-27
1,GT2s,"Giro dItalia, Stage 19 : Longarone - Tre Cime di Lavaredo (prov.)",41367,BUITRAGO SANCHEZ Santiago,29699,0.0,0,2023-05-26
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 19 : Longarone - Tre Cime di Lavaredo (prov.)",41367,Thomas Geraint,3891,0.0,0,2023-05-26
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 19 : Longarone - Tre Cime di Lavaredo (prov.)",41367,Almeida Joao,26482,0.0,0,2023-05-26
-2,GT2s,"Puntentrui na Giro dItalia, Stage 19 : Longarone - Tre Cime di Lavaredo (prov.)",41367,Milan Jonathan,29359,0.0,0,2023-05-26
-3,GT2s,"Bergtrui na Giro dItalia, Stage 19 : Longarone - Tre Cime di Lavaredo (prov.)",41367,Pinot Thibaut,13080,0.0,0,2023-05-26
1,2.PSs,"Tour of Norway, Prologue : Bergen I.T.T. (prov.)",41430,TULETT Ben,30630,0.0,0,2023-05-26
1,2.PSs,"Boucles de la Mayenne, Stage 1 : Saint-Mars-sur-Colmont - Lassay-les-Châteaux (prov.)",41426,LAZKANO LOPEZ Oier,30595,0.0,0,2023-05-26
1,2.1s,"Tour of Estonia, Stage 1 : Tallinn - Tartu (prov.)",41437,FORTIN Filippo,13411,0.0,0,2023-05-26
1,2.1s,"Tour of Japan, Stage 5 : Subashiri - Mount Fuji (prov.)",41450,EARLE Nathan,9734,0.0,0,2023-05-26
1,2.NCs,"Orlen Nations GP, Stage 3 : Levoca - Strbske Pleso (prov.)",41421,BUSATTO Francesco,32738,0.0,0,2023-05-26
1,GT2s,"Giro dItalia, Stage 18 : Oderzo - Val di Zoldo (prov.)",41366,ZANA Filippo,27749,0.0,0,2023-05-25
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 18 : Oderzo - Val di Zoldo (prov.)",41366,Thomas Geraint,3891,0.0,0,2023-05-25
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 18 : Oderzo - Val di Zoldo (prov.)",41366,Almeida Joao,26482,0.0,0,2023-05-25
-2,GT2s,"Puntentrui na Giro dItalia, Stage 18 : Oderzo - Val di Zoldo (prov.)",41366,Milan Jonathan,29359,0.0,0,2023-05-25
-3,GT2s,"Bergtrui na Giro dItalia, Stage 18 : Oderzo - Val di Zoldo (prov.)",41366,Pinot Thibaut,13080,0.0,0,2023-05-25
1,2.PSs,"Boucles de la Mayenne, Prologue : Laval I.T.T. (prov.)",41425,OLIVEIRA Ivo Emanuel Alves,25513,0.0,0,2023-05-25
1,2.1s,"Tour of Japan, Stage 4 : Shinshu Iida - Shinshu Iida (prov.)",41449,OKA Atsushi,22763,0.0,0,2023-05-25
1,2.NCs,"Orlen Nations GP, Stage 2 : Hatvan - Bukkszentkereszt (prov.)",41420,NERURKAR Lukas,33158,0.0,0,2023-05-25
1,GT2s,"Giro dItalia, Stage 17 : Pergine Valsugana - Caorle (prov.)",41365,DAINESE Alberto,26965,0.0,0,2023-05-24
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 17 : Pergine Valsugana - Caorle (prov.)",41365,Thomas Geraint,3891,0.0,0,2023-05-24
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 17 : Pergine Valsugana - Caorle (prov.)",41365,Almeida Joao,26482,0.0,0,2023-05-24
-2,GT2s,"Puntentrui na Giro dItalia, Stage 17 : Pergine Valsugana - Caorle (prov.)",41365,Milan Jonathan,29359,0.0,0,2023-05-24
-3,GT2s,"Bergtrui na Giro dItalia, Stage 17 : Pergine Valsugana - Caorle (prov.)",41365,Healy Ben,28846,0.0,0,2023-05-24
1,2.1s,"Tour of Japan, Stage 3 : Mino - Mino (prov.)",41405,LAMPERTI Luke,31833,0.0,0,2023-05-24
1,2.NCs,"Orlen Nations GP, Stage 1 : Kaposvar - Balatonfoldvar (prov.)",41419,MENGEL Nikolaj,31758,0.0,0,2023-05-24
1,GT2s,"Giro dItalia, Stage 16 : Sabbio Chiese - Monte Bondone (prov.)",41364,ALMEIDA Joao Pedro Gonçalves,26482,0.0,0,2023-05-23
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 16 : Sabbio Chiese - Monte Bondone (prov.)",41364,Thomas Geraint,3891,0.0,0,2023-05-23
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 16 : Sabbio Chiese - Monte Bondone (prov.)",41364,Almeida Joao,26482,0.0,0,2023-05-23
-2,GT2s,"Puntentrui na Giro dItalia, Stage 16 : Sabbio Chiese - Monte Bondone (prov.)",41364,Milan Jonathan,29359,0.0,0,2023-05-23
-3,GT2s,"Bergtrui na Giro dItalia, Stage 16 : Sabbio Chiese - Monte Bondone (prov.)",41364,Healy Ben,28846,0.0,0,2023-05-23
1,2.1s,"Tour of Japan, Stage 2 : Ageki - Inabe (prov.)",41404,BETTLES Carter,29531,0.0,0,2023-05-23
1,2.1s,"Tour of Japan, Stage 1 : Kyoto - Kyoto (prov.)",41403,BOUGLAS Georgios,12982,0.0,0,2023-05-22
1,GT2s,"Giro dItalia, Stage 15 : Seregno - Bergamo (prov.)",41363,MCNULTY Brandon,26508,0.0,0,2023-05-21
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 15 : Seregno - Bergamo (prov.)",41363,Armirail Bruno,22906,0.0,0,2023-05-21
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 15 : Seregno - Bergamo (prov.)",41363,Almeida Joao,26482,0.0,0,2023-05-21
-2,GT2s,"Puntentrui na Giro dItalia, Stage 15 : Seregno - Bergamo (prov.)",41363,Milan Jonathan,29359,0.0,0,2023-05-21
-3,GT2s,"Bergtrui na Giro dItalia, Stage 15 : Seregno - Bergamo (prov.)",41363,Bais Davide,28523,0.0,0,2023-05-21
1,2.PS,"4 Jours de Dunkerque, General classification",41385,GREGOIRE Romain,32766,0.0,0,2023-05-21
2,2.PS,"4 Jours de Dunkerque, General classification",41385,ASGREEN Kasper,23558,0.0,0,2023-05-21
3,2.PS,"4 Jours de Dunkerque, General classification",41385,BOL Cees,21930,0.0,0,2023-05-21
4,2.PS,"4 Jours de Dunkerque, General classification",41385,KOOIJ Olav,30643,0.0,0,2023-05-21
5,2.PS,"4 Jours de Dunkerque, General classification",41385,VAN MOER Brent,28448,0.0,0,2023-05-21
6,2.PS,"4 Jours de Dunkerque, General classification",41385,VERNON Ethan,30035,0.0,0,2023-05-21
7,2.PS,"4 Jours de Dunkerque, General classification",41385,RENARD Alexis,29969,0.0,0,2023-05-21
8,2.PS,"4 Jours de Dunkerque, General classification",41385,SAGAN Peter,12193,0.0,0,2023-05-21
9,2.PS,"4 Jours de Dunkerque, General classification",41385,HAGENES Per Strand,30442,0.0,0,2023-05-21
10,2.PS,"4 Jours de Dunkerque, General classification",41385,WATSON Samuel,32161,0.0,0,2023-05-21
1,2.PSs,"4 Jours de Dunkerque, Stage 6 : Avion - Dunkerque",41384,MERLIER Tim,17988,0.0,0,2023-05-21
1,1.1,Antwerp Port Epic,41331,DE BONDT Dries,22005,0.0,0,2023-05-21
2,1.1,Antwerp Port Epic,41331,KIELICH Timo,28189,0.0,0,2023-05-21
3,1.1,Antwerp Port Epic,41331,HERMANS Quinten,22077,0.0,0,2023-05-21
1,1.1,Rund um Köln,41330,VAN POPPEL Danny,19242,0.0,0,2023-05-21
2,1.1,Rund um Köln,41330,MENTEN Milan,24180,0.0,0,2023-05-21
3,1.1,Rund um Köln,41330,DE BUYST Jasper,19274,0.0,0,2023-05-21
1,2.1s,"Tour of Japan, Prologue : Sakai I.T.T. (prov.)",41402,LAMPERTI Luke,31833,0.0,0,2023-05-21
1,GT2s,"Giro dItalia, Stage 14 : Sierre - Cassano Magnago (prov.)",41362,DENZ Nico,21504,0.0,0,2023-05-20
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 14 : Sierre - Cassano Magnago (prov.)",41362,Armirail Bruno,22906,0.0,0,2023-05-20
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 14 : Sierre - Cassano Magnago (prov.)",41362,Almeida Joao,26482,0.0,0,2023-05-20
-2,GT2s,"Puntentrui na Giro dItalia, Stage 14 : Sierre - Cassano Magnago (prov.)",41362,Milan Jonathan,29359,0.0,0,2023-05-20
-3,GT2s,"Bergtrui na Giro dItalia, Stage 14 : Sierre - Cassano Magnago (prov.)",41362,Bais Davide,28523,0.0,0,2023-05-20
1,2.PSs,"4 Jours de Dunkerque, Stage 5 : Roubaix - Cassel",41383,HAGENES Per Strand,30442,0.0,0,2023-05-20
1,1.1,Veenendaal - Veenendaal Classic,41328,GROENEWEGEN Dylan,19238,0.0,0,2023-05-20
2,1.1,Veenendaal - Veenendaal Classic,41328,DE KLEIJN Arvid,22596,0.0,0,2023-05-20
3,1.1,Veenendaal - Veenendaal Classic,41328,WELSFORD Samuel,23517,0.0,0,2023-05-20
1,GT2s,"Giro dItalia, Stage 13 : Le Châble - Crans Montana (prov.)",41361,RUBIO REYES Einer Augusto,27024,0.0,0,2023-05-19
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 13 : Le Châble - Crans Montana (prov.)",41361,Thomas Geraint,3891,0.0,0,2023-05-19
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 13 : Le Châble - Crans Montana (prov.)",41361,Almeida Joao,26482,0.0,0,2023-05-19
-2,GT2s,"Puntentrui na Giro dItalia, Stage 13 : Le Châble - Crans Montana (prov.)",41361,Milan Jonathan,29359,0.0,0,2023-05-19
-3,GT2s,"Bergtrui na Giro dItalia, Stage 13 : Le Châble - Crans Montana (prov.)",41361,Pinot Thibaut,13080,0.0,0,2023-05-19
1,2.PSs,"4 Jours de Dunkerque, Stage 4 : Maubeuge - Achicourt",41382,KOOIJ Olav,30643,0.0,0,2023-05-19
1,GT2s,"Giro dItalia, Stage 12 : Bra - Rivoli (prov.)",41360,DENZ Nico,21504,0.0,0,2023-05-18
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 12 : Bra - Rivoli (prov.)",41360,Thomas Geraint,3891,0.0,0,2023-05-18
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 12 : Bra - Rivoli (prov.)",41360,Almeida Joao,26482,0.0,0,2023-05-18
-2,GT2s,"Puntentrui na Giro dItalia, Stage 12 : Bra - Rivoli (prov.)",41360,Milan Jonathan,29359,0.0,0,2023-05-18
-3,GT2s,"Bergtrui na Giro dItalia, Stage 12 : Bra - Rivoli (prov.)",41360,Bais Davide,28523,0.0,0,2023-05-18
1,2.PSs,"4 Jours de Dunkerque, Stage 3 : Saint Quentin - Saint Quentin I.T.T. (prov.)",41381,THOMAS Benjamin,23641,0.0,0,2023-05-18
1,1.1,Circuit de Wallonie,41327,MEEUS Jordi,26421,0.0,0,2023-05-18
2,1.1,Circuit de Wallonie,41327,TAMINIAUX Lionel,23416,0.0,0,2023-05-18
3,1.1,Circuit de Wallonie,41327,KIELICH Timo,28189,0.0,0,2023-05-18
1,GT2s,"Giro dItalia, Stage 11 : Camaiore - Tortona (prov.)",41359,ACKERMANN Pascal,20917,0.0,0,2023-05-17
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 11 : Camaiore - Tortona (prov.)",41359,Thomas Geraint,3891,0.0,0,2023-05-17
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 11 : Camaiore - Tortona (prov.)",41359,Almeida Joao,26482,0.0,0,2023-05-17
-2,GT2s,"Puntentrui na Giro dItalia, Stage 11 : Camaiore - Tortona (prov.)",41359,Milan Jonathan,29359,0.0,0,2023-05-17
-3,GT2s,"Bergtrui na Giro dItalia, Stage 11 : Camaiore - Tortona (prov.)",41359,Bais Davide,28523,0.0,0,2023-05-17
1,2.PSs,"4 Jours de Dunkerque, Stage 2 : Compiègne - Laon (prov.)",41380,GREGOIRE Romain,32766,0.0,0,2023-05-17
1,GT2s,"Giro dItalia, Stage 10 : Scandiano - Viareggio (prov.)",41358,CORT NIELSEN Magnus,19448,0.0,0,2023-05-16
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 10 : Scandiano - Viareggio (prov.)",41358,Thomas Geraint,3891,0.0,0,2023-05-16
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 10 : Scandiano - Viareggio (prov.)",41358,Almeida Joao,26482,0.0,0,2023-05-16
-2,GT2s,"Puntentrui na Giro dItalia, Stage 10 : Scandiano - Viareggio (prov.)",41358,Milan Jonathan,29359,0.0,0,2023-05-16
-3,GT2s,"Bergtrui na Giro dItalia, Stage 10 : Scandiano - Viareggio (prov.)",41358,Bais Davide,28523,0.0,0,2023-05-16
1,2.PSs,"4 Jours de Dunkerque, Stage 1 : Dunkerque - Abbeville (prov.)",41379,KOOIJ Olav,30643,0.0,0,2023-05-16
1,GT2s,"Giro dItalia, Stage 9 : Savignano sul Rubicone - Cesena I.T.T. (prov.)",41357,EVENEPOEL Remco,28377,0.0,0,2023-05-14
-4,GT2s,"Leiderstrui na Giro dItalia, Stage 9 : Savignano sul Rubicone - Cesena I.T.T. (prov.)",41357,Evenepoel Remco,28377,0.0,0,2023-05-14
-1,GT2s,"Jongerentrui na Giro dItalia, Stage 9 : Savignano sul Rubicone - Cesena I.T.T. (prov.)",41357,Evenepoel Remco,28377,0.0,0,2023-05-14
-2,GT2s,"Puntentrui na Giro dItalia, Stage 9 : Savignano sul Rubicone - Cesena I.T.T. (prov.)",41357,Milan Jonathan,29359,0.0,0,2023-05-14
